loss,val_loss,binary_accuracy,val_binary_accuracy,auc,val_auc,precision,val_precision
11.010897542609543,12.598729133605957,0.5266393423080444,0.7578125,0.5790009498596191,0.5795561671257019,0.4451003670692444,0.445328950881958
11.362801551818848,10.36735725402832,0.5703125,0.734375,0.5799179077148438,0.5809694528579712,0.4462793469429016,0.4468589425086975
10.203597784042358,10.039359092712402,0.521484375,0.7601010203361511,0.5825162529945374,0.58359694480896,0.44855591654777527,0.4490925073623657
9.524608135223389,8.87398624420166,0.611328125,0.734375,0.5852468013763428,0.587258517742157,0.45131197571754456,0.45235371589660645
8.271652698516846,8.388160705566406,0.59765625,0.23232322931289673,0.5885127782821655,0.5834507942199707,0.4542134702205658,0.4494668245315552
6.6138162378404965,6.152193069458008,0.5450819730758667,0.240234375,0.5814053416252136,0.5778476595878601,0.44882991909980774,0.4436240792274475
5.498234868049622,4.689784049987793,0.60546875,0.658203125,0.576466977596283,0.577785074710846,0.44208481907844543,0.4430202841758728
4.821194767951965,4.1600470542907715,0.57421875,0.7601010203361511,0.5790889263153076,0.5806496143341064,0.4442245066165924,0.4448690712451935
5.7145676612854,6.161674976348877,0.61328125,0.734375,0.5825642943382263,0.5841317176818848,0.4470060169696808,0.4479891359806061
5.013199627399445,3.7958853244781494,0.60546875,0.23232322931289673,0.585144579410553,0.5812923312187195,0.4497368037700653,0.44620469212532043
3.4275462275645774,3.3809471130371094,0.6106557250022888,0.64453125,0.5804833769798279,0.5811095833778381,0.44618019461631775,0.44671395421028137
2.8418044447898865,2.3532021045684814,0.60546875,0.734375,0.5821266174316406,0.5835498571395874,0.4482336640357971,0.44926905632019043
2.391915023326874,2.1569128036499023,0.611328125,0.7601010203361511,0.5858071446418762,0.5866512060165405,0.4513571262359619,0.4520460367202759
2.2060192823410034,2.2854597568511963,0.626953125,0.734375,0.5879952907562256,0.588689386844635,0.4542839527130127,0.45539578795433044
2.124061942100525,1.8450607061386108,0.62109375,0.7676767706871033,0.5894002914428711,0.5908318161964417,0.4569803476333618,0.45782139897346497
2.016574128729398,1.8538427352905273,0.6475409865379333,0.759765625,0.5923655033111572,0.5942002534866333,0.45989006757736206,0.46136730909347534
1.99392831325531,1.8548552989959717,0.619140625,0.734375,0.5954622030258179,0.5964559316635132,0.4627019464969635,0.46360382437705994
2.1327373683452606,2.336869239807129,0.62109375,0.7601010203361511,0.5978996753692627,0.5992864966392517,0.46553006768226624,0.46676233410835266
2.221968818883427,2.303072690963745,0.6352459192276001,0.275390625,0.6006008982658386,0.5983651876449585,0.46849751472473145,0.46563059091567993
2.0407981872558594,1.579257607460022,0.560546875,0.7676767706871033,0.5971685647964478,0.5982404351234436,0.4643044173717499,0.4647543430328369
1.8103162348270416,1.50137460231781,0.62109375,0.76171875,0.5992342829704285,0.600843608379364,0.4661415219306946,0.4672548770904541
1.5783016383647919,2.341287612915039,0.66796875,0.34375,0.602584958076477,0.6012985706329346,0.4688482880592346,0.4665966033935547
1.8125203549861908,3.45902943611145,0.61328125,0.23989899456501007,0.6004866361618042,0.5982683897018433,0.46578046679496765,0.4635811746120453
1.4713463216531473,3.4976093769073486,0.6352459192276001,0.265625,0.5976272821426392,0.5949281454086304,0.46332597732543945,0.46058452129364014
1.278675615787506,1.021480917930603,0.6171875,0.7676767706871033,0.5941615104675293,0.5952707529067993,0.4604516923427582,0.4611532688140869
1.1715977993167814,1.1832855939865112,0.6352459192276001,0.759765625,0.5963225364685059,0.5975643396377563,0.4623301029205322,0.46305060386657715
1.266956388950348,1.1049245595932007,0.65234375,0.734375,0.5989091992378235,0.5995683670043945,0.464845210313797,0.465725302696228
1.2773703038692474,1.1831223964691162,0.62890625,0.7626262903213501,0.6005927920341492,0.6015769243240356,0.46702563762664795,0.4681004285812378
1.2683903574943542,1.3027247190475464,0.638671875,0.494140625,0.6028421521186829,0.6026215553283691,0.4694986343383789,0.4684678912162781
1.3020426630973816,1.976957082748413,0.642578125,0.23232322931289673,0.6029580235481262,0.6006186604499817,0.46910393238067627,0.4668416380882263
1.3513490855693817,1.2856839895248413,0.642578125,0.662109375,0.6000889539718628,0.6009362936019897,0.46677303314208984,0.46718111634254456
1.28554305434227,1.89854896068573,0.619140625,0.2734375,0.6018187403678894,0.5999241471290588,0.46820399165153503,0.4661470651626587
1.2497357726097107,2.222039222717285,0.662109375,0.23989899456501007,0.5991933345794678,0.5976427793502808,0.465408593416214,0.4637868106365204
1.1217053405574111,2.138685464859009,0.6639344096183777,0.265625,0.5970118045806885,0.5949225425720215,0.4635908901691437,0.4614696502685547
1.1188092827796936,3.0362179279327393,0.703125,0.23232322931289673,0.5947861671447754,0.5929965972900391,0.46172335743904114,0.4598723351955414
1.1668898165225983,2.462387800216675,0.611328125,0.240234375,0.5925080180168152,0.5904143452644348,0.45994988083839417,0.45791035890579224
1.1332989037036896,2.6409404277801514,0.623046875,0.265625,0.5894942879676819,0.5878207683563232,0.45729732513427734,0.4555724859237671
0.9487710297107697,2.423579692840576,0.640625,0.23989899456501007,0.5869204998016357,0.5854755640029907,0.45497775077819824,0.4537149965763092
0.8485256922049601,2.1202080249786377,0.6577869057655334,0.265625,0.5848038196563721,0.5830598473548889,0.45350369811058044,0.4518609046936035
0.809942215681076,2.4069650173187256,0.658203125,0.23232322931289673,0.5825681686401367,0.5809333920478821,0.45192649960517883,0.4504319429397583
